"datasetName","decimalLongitude","decimalLatitude","depth","scientificName"
"obis",-80.1332499,25.462,5,"Pomacanthus paru"
"obis",-64.8954,17.734,8,"Pomacanthus paru"
"obis",-80.6215,24.85217,16.3,"Pomacanthus paru"
"obis",-77.3587222,8.6621388,10.5,"Pomacanthus paru"
"obis",-82.90995,24.5703167,10.8,"Pomacanthus paru"
"obis",-82.78644,24.6484,16.3,"Pomacanthus paru"
"obis",-81.9533167,24.4761,7.2,"Pomacanthus paru"
"obis",-80.0965,25.5606167,14.8,"Pomacanthus paru"
"obis",-64.54706,17.72145,27,"Pomacanthus paru"
"obis",-81.9155833,24.436,21.3,"Pomacanthus paru"
"obis",-82.84588,24.63634,14.2,"Pomacanthus paru"
"obis",-81.40433,24.54683,5.7,"Pomacanthus paru"
"obis",-81.3959999,24.5442834,24.4,"Pomacanthus paru"
"obis",-80.16349,25.39788,3,"Pomacanthus paru"
"obis",-83.03993,24.70754,24.4,"Pomacanthus paru"
"obis",-81.3931166,24.56705,6.9,"Pomacanthus paru"
"obis",-80.098,25.7025,7.3,"Pomacanthus paru"
"obis",-80.1320667,25.4957333,7.8,"Pomacanthus paru"
"obis",-80.3492833,25.033,12.5,"Pomacanthus paru"
"obis",-80.09384,25.56937,18.1,"Pomacanthus paru"
"obis",-80.4067999,24.9902,17.7,"Pomacanthus paru"
"obis",-81.6095333,24.529,12.3,"Pomacanthus paru"
"obis",-80.1488666,25.3329833,17.2,"Pomacanthus paru"
"obis",-82.996083,24.6883,21.9,"Pomacanthus paru"
"obis",-80.15808,25.30558,9.6,"Pomacanthus paru"
"obis",-80.54766,24.93562,5.3,"Pomacanthus paru"
"obis",-80.5401499,24.9054167,6.4,"Pomacanthus paru"
"obis",-81.831517,24.463817,20.4,"Pomacanthus paru"
"obis",-80.2647,25.132633,9.3,"Pomacanthus paru"
"obis",-83.02115,24.6397833,20.9,"Pomacanthus paru"
"obis",-81.7312333,12.5131333,10.5,"Pomacanthus paru"
"obis",-81.0060499,24.6560334,12.8,"Pomacanthus paru"
"obis",-80.15895,25.3357167,8.4,"Pomacanthus paru"
"obis",-82.78527,24.65378,14,"Pomacanthus paru"
"obis",-80.5062332,24.9181667,19.8,"Pomacanthus paru"
"obis",-80.3743833,25.0077167,8.5,"Pomacanthus paru"
"obis",-81.7072832,24.5055833,7,"Pomacanthus paru"
"obis",-80.1012666,25.596,4.7,"Pomacanthus paru"
"obis",-82.86854,24.65717,6.2,"Pomacanthus paru"
"obis",-81.45713,24.53346,17.7,"Pomacanthus paru"
"obis",-81.7493833,24.4702167,20.9,"Pomacanthus paru"
"obis",-80.1400999,25.41745,9.6,"Pomacanthus paru"
"obis",-83.06828,24.60537,18.6,"Pomacanthus paru"
"obis",-81.984533,24.44235,20.7,"Pomacanthus paru"
"obis",-83.06315,24.678483,18.5,"Pomacanthus paru"
"obis",-80.35083,25.03617,5.8,"Pomacanthus paru"
"obis",-81.94655,24.4713167,12.7,"Pomacanthus paru"
"obis",-74.24154,11.21915,NA,"Pomacanthus paru"
"obis",-80.1588666,25.3092333,11.1,"Pomacanthus paru"
"obis",-83.00895,24.68685,16.8,"Pomacanthus paru"
"obis",-81.6813999,24.4793667,13.9,"Pomacanthus paru"
"obis",-81.9569166,24.4423667,25.3,"Pomacanthus paru"
"obis",-81.61404,24.49915,22.1,"Pomacanthus paru"
"obis",-80.1687999,25.4639167,3.4,"Pomacanthus paru"
"obis",-80.0914666,25.58825,14.5,"Pomacanthus paru"
"obis",-64.94592,18.28068,20,"Pomacanthus paru"
"obis",-80.1628,25.2939667,21.5,"Pomacanthus paru"
"obis",-80.7037166,24.7870667,8.8,"Pomacanthus paru"
"obis",-80.18333,25.31833,6.9,"Pomacanthus paru"
"obis",-80.1509667,25.3685167,10.4,"Pomacanthus paru"
"obis",-80.5159999,24.9283333,9.6,"Pomacanthus paru"
"obis",-81.0678332,24.6673333,5.5,"Pomacanthus paru"
"obis",-80.92495,24.72775,7.2,"Pomacanthus paru"
"obis",-81.79833,24.53583,3.8,"Pomacanthus paru"
"obis",-81.664,24.49133,4.9,"Pomacanthus paru"
"obis",-83.06393,24.66892,18.6,"Pomacanthus paru"
"obis",-80.3493666,25.0344833,6.7,"Pomacanthus paru"
"obis",-81.7142,24.50629,7.5,"Pomacanthus paru"
"obis",-80.09061,25.63947,17.7,"Pomacanthus paru"
"obis",-81.75434,24.5052,9.1,"Pomacanthus paru"
"obis",-82.855,24.72066,14.3,"Pomacanthus paru"
"obis",-81.40229,24.548,3.4,"Pomacanthus paru"
"obis",-80.5656999,24.9030001,5.8,"Pomacanthus paru"
"obis",-80.9854,24.6715833,5.8,"Pomacanthus paru"
"obis",-80.2293832,25.2004833,5.5,"Pomacanthus paru"
"obis",-83.092,24.6676167,21.8,"Pomacanthus paru"
"obis",-81.3983999,24.5635834,7.6,"Pomacanthus paru"
"obis",-80.37825,25.00742,9.1,"Pomacanthus paru"
"obis",-83.023567,24.698783,24.9,"Pomacanthus paru"
"obis",-81.86214,24.44907,19.5,"Pomacanthus paru"
"obis",-83.01838,24.68045,15.9,"Pomacanthus paru"
"obis",-82.8560167,24.6336333,12.8,"Pomacanthus paru"
"obis",-83.0523833,24.6891,22.7,"Pomacanthus paru"
"obis",-80.147933,25.33725,15.1,"Pomacanthus paru"
"obis",-83.101,24.61958,23.5,"Pomacanthus paru"
"obis",-82.77665,24.659533,13.7,"Pomacanthus paru"
"obis",-83.0319,24.678833,21.6,"Pomacanthus paru"
"obis",-80.16833,25.46333,3.8,"Pomacanthus paru"
"obis",-80.09217,25.58667,7.8,"Pomacanthus paru"
"obis",-82.9902,24.7158833,16.3,"Pomacanthus paru"
"obis",-81.6268999,24.5298167,4.3,"Pomacanthus paru"
"obis",-80.96,24.6884,5.6,"Pomacanthus paru"
"obis",-83.1030333,24.6273333,27.4,"Pomacanthus paru"
"obis",-80.1056666,25.5744,5.5,"Pomacanthus paru"
"obis",-80.3623166,25.0528,2.4,"Pomacanthus paru"
"obis",-80.1597,25.4351667,4,"Pomacanthus paru"
"obis",-81.8486111,12.17555,3.5,"Pomacanthus paru"
"obis",-80.262933,25.232967,2.1,"Pomacanthus paru"
"obis",-80.15233,25.381,8.4,"Pomacanthus paru"
"obis",-81.51833,24.52317,3.5,"Pomacanthus paru"
"obis",-81.6566,24.4911167,14.6,"Pomacanthus paru"
"obis",-80.3775,25.06205,2.6,"Pomacanthus paru"
"obis",-80.2339833,25.27925,3.5,"Pomacanthus paru"
"obis",-80.1891166,25.4412,4,"Pomacanthus paru"
"obis",-80.39,25.06733,2,"Pomacanthus paru"
"obis",-80.26644,25.12653,23.3,"Pomacanthus paru"
"obis",-81.42725,24.5424833,13.7,"Pomacanthus paru"
"obis",-81.7059666,24.4966,6.1,"Pomacanthus paru"
"obis",-82.94585,24.6118167,9.3,"Pomacanthus paru"
"obis",-82.983967,24.6803,26.4,"Pomacanthus paru"
"obis",-80.75255,24.76555,9.4,"Pomacanthus paru"
"obis",-83.0097167,24.6849333,19.8,"Pomacanthus paru"
"obis",-80.239517,25.158667,24.7,"Pomacanthus paru"
"obis",-81.87349,24.45046,19.4,"Pomacanthus paru"
"obis",-83.0588333,24.6975833,27.4,"Pomacanthus paru"
"obis",-82.7869833,24.73165,19.1,"Pomacanthus paru"
"obis",-80.14565,25.4193333,2.1,"Pomacanthus paru"
"obis",-82.92753,24.67066,14.1,"Pomacanthus paru"
"obis",-81.890333,24.4456,21.5,"Pomacanthus paru"
"obis",-80.0944667,25.56225,20.7,"Pomacanthus paru"
"obis",-82.80103,24.72981,16.6,"Pomacanthus paru"
"obis",-81.7338666,24.4718334,20.3,"Pomacanthus paru"
"obis",-80.298,25.12228,5.2,"Pomacanthus paru"
"obis",-80.2535833,25.1425833,21.5,"Pomacanthus paru"
"obis",-80.17545,25.36738,3.8,"Pomacanthus paru"
"obis",-81.824233,24.46325,22.3,"Pomacanthus paru"
"obis",-81.62855,24.5005833,5.3,"Pomacanthus paru"
"obis",-81.7188333,24.4798333,4.4,"Pomacanthus paru"
"obis",-80.3667666,25.0190667,6.1,"Pomacanthus paru"
"obis",-80.5488166,24.9349501,5.9,"Pomacanthus paru"
"obis",-80.9359,24.7064,7.2,"Pomacanthus paru"
"obis",-81.1116832,24.62515,6.1,"Pomacanthus paru"
"obis",-80.9631499,24.7028667,5.6,"Pomacanthus paru"
"obis",-80.25395,25.1468833,11.1,"Pomacanthus paru"
"obis",-80.4661999,24.9916834,4.4,"Pomacanthus paru"
"obis",-80.4190499,24.9828501,5.6,"Pomacanthus paru"
"obis",-80.1407832,25.4781334,2.9,"Pomacanthus paru"
"obis",-82.97055,24.58365,14.6,"Pomacanthus paru"
"obis",-80.54109,24.91543,6.1,"Pomacanthus paru"
"obis",-83.0490333,24.7087,25.6,"Pomacanthus paru"
"obis",-80.4604333,24.9462167,9.3,"Pomacanthus paru"
"obis",-81.0823833,24.6309667,15.4,"Pomacanthus paru"
"obis",-80.3795,25.0725,2.3,"Pomacanthus paru"
"obis",-83.1032167,24.6468667,25.9,"Pomacanthus paru"
"obis",-80.9369833,24.68525,7.3,"Pomacanthus paru"
"obis",-80.1059666,25.5051333,10.4,"Pomacanthus paru"
"obis",-64.95659,18.18885,38,"Pomacanthus paru"
"obis",-80.0972833,25.69685,8.8,"Pomacanthus paru"
"obis",-64.59743,17.76278,7,"Pomacanthus paru"
"obis",-80.09821,25.62086,7.3,"Pomacanthus paru"
"obis",-81.2909167,24.5736,12.7,"Pomacanthus paru"
"obis",-80.9671166,24.6997834,4.6,"Pomacanthus paru"
"obis",-83.03531,24.70221,26.5,"Pomacanthus paru"
"obis",-82.96688,24.63284,22.9,"Pomacanthus paru"
"obis",-82.8765167,24.71985,16.2,"Pomacanthus paru"
"obis",-81.4549333,24.58,8.2,"Pomacanthus paru"
"obis",-80.1432667,25.3530833,13.1,"Pomacanthus paru"
"obis",-81.6582,24.49445,5,"Pomacanthus paru"
"obis",-82.9455,24.6569,24.7,"Pomacanthus paru"
"obis",-64.8675,18.29467,20,"Pomacanthus paru"
"obis",-80.52517,24.90817,7.2,"Pomacanthus paru"
"obis",-82.99038,24.58545,21.3,"Pomacanthus paru"
"obis",-80.4152499,24.9857501,5.3,"Pomacanthus paru"
"obis",-80.2559999,25.1577167,11.3,"Pomacanthus paru"
"obis",-82.8351,24.72097,11.9,"Pomacanthus paru"
"obis",-80.1064666,25.5689667,4.1,"Pomacanthus paru"
"obis",-80.1348,25.4614,4.9,"Pomacanthus paru"
"obis",-80.5020333,24.9367667,5,"Pomacanthus paru"
"obis",-80.0997,25.6856333,6.7,"Pomacanthus paru"
"obis",-80.1308999,25.404,3.1,"Pomacanthus paru"
"obis",-80.1591499,25.3090334,12.2,"Pomacanthus paru"
"obis",-80.3035166,25.1101167,4.1,"Pomacanthus paru"
"obis",-82.7740167,24.7077,19.1,"Pomacanthus paru"
"obis",-80.15726,25.47661,5.3,"Pomacanthus paru"
"obis",-80.78033,24.74433,15.5,"Pomacanthus paru"
"obis",-81.6605333,24.4921667,6.9,"Pomacanthus paru"
"obis",-82.924867,24.672433,16.7,"Pomacanthus paru"
"obis",-80.2457167,25.1674333,13,"Pomacanthus paru"
"obis",-81.988117,24.4426,21.3,"Pomacanthus paru"
"obis",-80.5767,24.8709833,12,"Pomacanthus paru"
"obis",-80.2559999,25.1577167,11.1,"Pomacanthus paru"
"obis",-80.552,24.8850667,19.8,"Pomacanthus paru"
"obis",-80.7374832,24.77055,9,"Pomacanthus paru"
"obis",-80.9629666,24.6860667,4.1,"Pomacanthus paru"
"obis",-80.7903833,24.7326167,28.2,"Pomacanthus paru"
"obis",-64.75917,17.78523,30,"Pomacanthus paru"
"obis",-80.2032,25.2230167,22.1,"Pomacanthus paru"
"obis",-82.88388,24.71119,13.7,"Pomacanthus paru"
"obis",-80.9623833,24.6861334,4,"Pomacanthus paru"
"obis",-82.95048,24.56753,18.9,"Pomacanthus paru"
"obis",-80.7559499,24.7632833,10.2,"Pomacanthus paru"
"obis",-82.96567,24.62707,24.1,"Pomacanthus paru"
"obis",-82.9389667,24.5758167,15.9,"Pomacanthus paru"
"obis",-80.0972666,25.66395,6.3,"Pomacanthus paru"
"obis",-80.25883,25.14483,6.2,"Pomacanthus paru"
"obis",-82.9875,24.65782,31.9,"Pomacanthus paru"
"obis",-82.8430333,24.6563167,14.9,"Pomacanthus paru"
"obis",-81.5238832,24.5219834,6.7,"Pomacanthus paru"
"obis",-81.3348,24.558183,26.5,"Pomacanthus paru"
"obis",-81.51565,24.5232167,5.6,"Pomacanthus paru"
"obis",-80.61818,24.84707,9.5,"Pomacanthus paru"
"obis",-82.95048,24.56753,18.6,"Pomacanthus paru"
"obis",-83.1015833,24.65475,28.2,"Pomacanthus paru"
"obis",-80.37567,25.06933,2.6,"Pomacanthus paru"
"obis",-80.4511333,24.9535,15.2,"Pomacanthus paru"
"obis",-64.90008,17.69116,17,"Pomacanthus paru"
"obis",-82.8225667,24.7214333,13.6,"Pomacanthus paru"
"obis",-80.4683833,24.93805,21.8,"Pomacanthus paru"
"obis",-80.4146,25.017667,4.1,"Pomacanthus paru"
"obis",-80.5691167,24.8802,9,"Pomacanthus paru"
"obis",-79.8819719444444,15.8868908,21.8,"Pomacanthus paru"
"obis",-80.3613999,25.14805,1.5,"Pomacanthus paru"
"obis",-80.15313,25.37597,3.6,"Pomacanthus paru"
"obis",-80.17508,25.28945,7.8,"Pomacanthus paru"
"obis",-80.11333,25.475,16.2,"Pomacanthus paru"
"obis",-83.0582667,24.6948167,22.6,"Pomacanthus paru"
"obis",-81.94944,24.44741,9.8,"Pomacanthus paru"
"obis",-82.92471,24.57108,13.1,"Pomacanthus paru"
"obis",-80.4581,24.95333,5.8,"Pomacanthus paru"
"obis",-80.7802667,24.75305,7.6,"Pomacanthus paru"
"obis",-80.5064333,24.9220667,8.1,"Pomacanthus paru"
"obis",-81.0410999,24.6881001,5.3,"Pomacanthus paru"
"obis",-80.1656499,25.3396,4.4,"Pomacanthus paru"
"obis",-80.1594667,25.3988833,4.6,"Pomacanthus paru"
"obis",-81.9244999,24.4453834,6.1,"Pomacanthus paru"
"obis",-80.21167,25.22483,5.3,"Pomacanthus paru"
"obis",-80.2271499,25.20335,4.9,"Pomacanthus paru"
"obis",-80.49195,24.92279,24.2,"Pomacanthus paru"
"obis",-80.10167,25.55667,7.5,"Pomacanthus paru"
"obis",-83.0018,24.67243,21.6,"Pomacanthus paru"
"obis",-80.4430166,24.9941001,5.2,"Pomacanthus paru"
"obis",-81.68133,24.55417,2.9,"Pomacanthus paru"
"obis",-80.15643,25.41655,4.1,"Pomacanthus paru"
"obis",-80.35029,25.03557,4.3,"Pomacanthus paru"
"obis",-82.97281,24.61894,19.1,"Pomacanthus paru"
"obis",-77.3566666,8.6721666,10.5,"Pomacanthus paru"
"obis",-80.12585,25.4633,5.5,"Pomacanthus paru"
"obis",-80.216,25.22708,6.3,"Pomacanthus paru"
"obis",-80.1036832,25.53765,4,"Pomacanthus paru"
"obis",-80.18205,25.27505,11.1,"Pomacanthus paru"
"obis",-80.2036166,25.2651,10.4,"Pomacanthus paru"
"obis",-80.35806,25.02929,9.8,"Pomacanthus paru"
"obis",-80.50718,24.92057,8.1,"Pomacanthus paru"
"obis",-80.8964,24.70405,6.4,"Pomacanthus paru"
"obis",-82.9132,24.57495,13.7,"Pomacanthus paru"
"obis",-64.98595,18.3445,9,"Pomacanthus paru"
"obis",-80.0916666,25.6266667,9.8,"Pomacanthus paru"
"obis",-80.2031166,25.2299167,8.4,"Pomacanthus paru"
"obis",-83.0132167,24.6835167,16.3,"Pomacanthus paru"
"obis",-81.8775,24.45433,5.2,"Pomacanthus paru"
"obis",-80.2546,25.192667,2.4,"Pomacanthus paru"
"obis",-81.3535833,24.55505,23.8,"Pomacanthus paru"
"obis",-80.52002,24.90811,23.5,"Pomacanthus paru"
"obis",-81.22164,24.59419,10.3,"Pomacanthus paru"
"obis",-80.1911,25.43735,3.5,"Pomacanthus paru"
"obis",-80.9162833,24.6882001,16.5,"Pomacanthus paru"
"obis",-80.2607,25.1313333,20,"Pomacanthus paru"
"obis",-80.1402167,25.3657167,6.7,"Pomacanthus paru"
"obis",-81.8396166,24.4587,17.7,"Pomacanthus paru"
"obis",-83.1015,24.6384,22.1,"Pomacanthus paru"
"obis",-81.7137333,24.4935334,7,"Pomacanthus paru"
"obis",-80.4551,24.94795,15.1,"Pomacanthus paru"
"obis",-83.0860833,24.6681167,21.8,"Pomacanthus paru"
"obis",-83.04751,24.69762,20.3,"Pomacanthus paru"
"obis",-80.7565,24.7655,5.3,"Pomacanthus paru"
"obis",-80.18861,25.31441,5.3,"Pomacanthus paru"
"obis",-80.2064666,25.2836833,5.5,"Pomacanthus paru"
"obis",-80.1689667,25.4637833,4,"Pomacanthus paru"
"obis",-81.10371,24.62506,15.7,"Pomacanthus paru"
"obis",-80.09375,25.5585333,26.1,"Pomacanthus paru"
"obis",-81.51833,24.52317,13.9,"Pomacanthus paru"
"obis",-52.9166666666667,6.06666666666667,48,"Pomacanthus paru"
"obis",-81.91889,24.4552,9,"Pomacanthus paru"
"obis",-82.7704333,24.6904667,17.7,"Pomacanthus paru"
"obis",-81.60515,24.50041,23.2,"Pomacanthus paru"
"obis",-83.0860333,24.6715167,21.5,"Pomacanthus paru"
"obis",-80.16637,25.2984,10.4,"Pomacanthus paru"
"obis",-80.18545,25.32283,2.1,"Pomacanthus paru"
"obis",-83.0214667,24.6436667,21,"Pomacanthus paru"
"obis",-80.2181833,25.2608333,4,"Pomacanthus paru"
"obis",-80.1015332,25.5561,5.5,"Pomacanthus paru"
"obis",-83.04885,24.6960667,20.7,"Pomacanthus paru"
"obis",-81.8775,24.45433,17.4,"Pomacanthus paru"
"obis",-80.0967833,25.5608333,15.1,"Pomacanthus paru"
"obis",-83.032767,24.655133,19.1,"Pomacanthus paru"
"obis",-81.8375,24.46483,3.7,"Pomacanthus paru"
"obis",-80.3064,25.093867,8.7,"Pomacanthus paru"
"obis",-80.1138832,25.5216667,7.6,"Pomacanthus paru"
"obis",-80.144274,25.407486,6.1,"Pomacanthus paru"
"obis",-80.40848,24.98305,28.2,"Pomacanthus paru"
"obis",-80.3560166,25.0241167,23.9,"Pomacanthus paru"
"obis",-81.73464,24.50912,8.2,"Pomacanthus paru"
"obis",-82.97822,24.60282,16.2,"Pomacanthus paru"
"obis",-80.15866,25.4495,3.9,"Pomacanthus paru"
"obis",-82.89787,24.68415,10.7,"Pomacanthus paru"
"obis",-82.9655833,24.6293333,21.5,"Pomacanthus paru"
"obis",-80.1401833,25.4226167,6.1,"Pomacanthus paru"
"obis",-80.58525,24.86791,8.2,"Pomacanthus paru"
"obis",-80.78033,24.74433,13.7,"Pomacanthus paru"
"obis",-56.2,6.5,35.5,"Pomacanthus paru"
"obis",-82.9613667,24.6399167,23.8,"Pomacanthus paru"
"obis",-80.1091167,25.4971333,9.5,"Pomacanthus paru"
"obis",-80.293117,25.14745,5.6,"Pomacanthus paru"
"obis",-64.59935,17.80659,33,"Pomacanthus paru"
"obis",-80.1711,25.329217,10.8,"Pomacanthus paru"
"obis",-82.85601,24.63783,13.1,"Pomacanthus paru"
"obis",-81.77725,24.467567,23,"Pomacanthus paru"
"obis",-80.09891,25.51435,22.7,"Pomacanthus paru"
"obis",-83.05055,24.6870333,22.3,"Pomacanthus paru"
"obis",-80.4389832,24.97415,9.5,"Pomacanthus paru"
"obis",-82.9574,24.60795,13.9,"Pomacanthus paru"
"obis",-81.3774333,24.5949833,7.8,"Pomacanthus paru"
"obis",-80.5662167,24.8895,8.8,"Pomacanthus paru"
"obis",-80.2562499,25.1664167,14.2,"Pomacanthus paru"
"obis",-80.2132,25.22554,3.9,"Pomacanthus paru"
"obis",-80.09898,25.66949,8.7,"Pomacanthus paru"
"obis",-80.0984333,25.73495,9.9,"Pomacanthus paru"
"obis",-82.93037,24.64275,8.5,"Pomacanthus paru"
"obis",-65.48794,18.08057,11,"Pomacanthus paru"
"obis",-83.0395333,24.7120833,25.9,"Pomacanthus paru"
"obis",-82.82595,24.7229833,19.4,"Pomacanthus paru"
"obis",-82.8140833,24.7212167,14.6,"Pomacanthus paru"
"obis",-81.690417,24.552133,2.7,"Pomacanthus paru"
"obis",-82.96883,24.63093,22.6,"Pomacanthus paru"
"obis",-82.8699667,24.5976167,16.2,"Pomacanthus paru"
"obis",-80.6129999,24.9041501,4.9,"Pomacanthus paru"
"obis",-82.8085167,24.7289333,19.1,"Pomacanthus paru"
"obis",-80.21758,25.29586,5.3,"Pomacanthus paru"
"obis",-80.09695,25.5906667,3.2,"Pomacanthus paru"
"obis",-74.1283611,11.3256111,9.5,"Pomacanthus paru"
"obis",-82.7770833,24.7178333,20.1,"Pomacanthus paru"
"obis",-83.0189,24.64974,22.1,"Pomacanthus paru"
"obis",-64.6988,17.7615,10,"Pomacanthus paru"
"obis",-81.7023499,24.4991834,5.2,"Pomacanthus paru"
"obis",-81.09071,24.67227,6.6,"Pomacanthus paru"
"obis",-81.7376333,24.4997834,7.6,"Pomacanthus paru"
"obis",-75.9233889,9.7905833,6.5,"Pomacanthus paru"
"obis",-82.956067,24.61065,13.3,"Pomacanthus paru"
"obis",-80.0916666,25.6266667,9,"Pomacanthus paru"
"obis",-80.1357999,25.43485,4.6,"Pomacanthus paru"
"obis",-80.7565,24.7655,5.9,"Pomacanthus paru"
"obis",-81.1810333,24.6200833,8.5,"Pomacanthus paru"
"obis",-80.1258333,25.5116333,8.2,"Pomacanthus paru"
"obis",-80.5595333,24.8890834,14.3,"Pomacanthus paru"
"obis",-80.28817,25.1545,4.4,"Pomacanthus paru"
"obis",-83.04973,24.70857,26.2,"Pomacanthus paru"
"obis",-81.859967,24.45305,14.3,"Pomacanthus paru"
"obis",-80.3433833,25.0376167,16,"Pomacanthus paru"
"obis",-80.7793167,24.7744167,6.9,"Pomacanthus paru"
"obis",-80.1967,25.26248,9.6,"Pomacanthus paru"
"obis",-81.6755,24.48783,3.4,"Pomacanthus paru"
"obis",-82.9267,24.66787,15.9,"Pomacanthus paru"
"obis",-80.6762499,24.8083501,13.4,"Pomacanthus paru"
"obis",-82.81797,24.71898,9.8,"Pomacanthus paru"
"obis",-81.8662,24.4539334,11.1,"Pomacanthus paru"
"obis",-80.0996332,25.5722834,7.9,"Pomacanthus paru"
"obis",-80.11735,25.4361,13.9,"Pomacanthus paru"
"obis",-81.234167,24.58625,19.4,"Pomacanthus paru"
"obis",-81.79097,24.46548,21.3,"Pomacanthus paru"
"obis",-82.9034,24.6328333,9,"Pomacanthus paru"
"obis",-80.65715,24.81813,17.4,"Pomacanthus paru"
"obis",-80.15012,25.3526,6.3,"Pomacanthus paru"
"obis",-67.0485,17.93472,11,"Pomacanthus paru"
"obis",-80.2192666,25.2947667,5,"Pomacanthus paru"
"obis",-80.3431667,25.0404833,8.8,"Pomacanthus paru"
"obis",-80.9158666,24.6878,16.3,"Pomacanthus paru"
"obis",-81.7211167,24.47805,10.7,"Pomacanthus paru"
"obis",-75.7888611,10.1708889,8.5,"Pomacanthus paru"
"obis",-83.100267,24.612567,30.8,"Pomacanthus paru"
"obis",-82.99182,24.6774,22.9,"Pomacanthus paru"
"obis",-80.1419,25.4987333,5.5,"Pomacanthus paru"
"obis",-80.1022499,25.5006,18,"Pomacanthus paru"
"obis",-80.2142333,25.2243833,5.5,"Pomacanthus paru"
"obis",-80.7266999,24.7711167,11,"Pomacanthus paru"
"obis",-81.2969832,24.56915,20.7,"Pomacanthus paru"
"obis",-80.37567,25.06933,2.1,"Pomacanthus paru"
"obis",-81.6889,24.4839667,12,"Pomacanthus paru"
"obis",-82.9388,24.5615667,13.9,"Pomacanthus paru"
"obis",-80.3189667,25.0663833,23.6,"Pomacanthus paru"
"obis",-80.3761333,25.0639167,2,"Pomacanthus paru"
"obis",-80.3033499,25.1103,2.6,"Pomacanthus paru"
"obis",-83.033867,24.652283,18.5,"Pomacanthus paru"
"obis",-83.101917,24.620467,28.2,"Pomacanthus paru"
"obis",-80.09217,25.58667,11,"Pomacanthus paru"
"obis",-81.2234666,24.591,15.2,"Pomacanthus paru"
"obis",-64.89833,18.27883,14,"Pomacanthus paru"
"obis",-80.161485,25.295796,26.1,"Pomacanthus paru"
"obis",-82.77454,24.72407,27,"Pomacanthus paru"
"obis",-81.6187,24.50199,6.9,"Pomacanthus paru"
"obis",-82.9864,24.6933667,25.9,"Pomacanthus paru"
"obis",-81.91715,24.4548333,10.2,"Pomacanthus paru"
"obis",-82.78807,24.72353,15.4,"Pomacanthus paru"
"obis",-80.0958999,25.6311,7.5,"Pomacanthus paru"
"obis",-80.2028166,25.2227833,20.6,"Pomacanthus paru"
"obis",-80.5709333,24.8871667,6.9,"Pomacanthus paru"
"obis",-80.6186,24.84235,23.6,"Pomacanthus paru"
"obis",-80.4045667,25.0115,5.3,"Pomacanthus paru"
"obis",-80.46188,24.94769,10.1,"Pomacanthus paru"
"obis",-81.3883333,24.5673667,6.9,"Pomacanthus paru"
"obis",-80.12734,25.41608,4,"Pomacanthus paru"
"obis",-80.15938,25.34697,7.9,"Pomacanthus paru"
"obis",-81.4097833,24.545,6.1,"Pomacanthus paru"
"obis",-81.9861166,24.4507167,10.7,"Pomacanthus paru"
"obis",-80.3874832,25.03185,2.4,"Pomacanthus paru"
"obis",-81.70633,24.49683,4.7,"Pomacanthus paru"
"obis",-81.26411,24.59639,9.3,"Pomacanthus paru"
"obis",-80.27983,25.215,2.7,"Pomacanthus paru"
"obis",-66.60856,17.90404,18,"Pomacanthus paru"
"obis",-80.9711,24.6666333,16.6,"Pomacanthus paru"
"obis",-80.40158,24.99756,9,"Pomacanthus paru"
"obis",-82.92205,24.5562333,19.8,"Pomacanthus paru"
"obis",-82.93078,24.64288,7.6,"Pomacanthus paru"
"obis",-82.90793,24.58152,10.6,"Pomacanthus paru"
"obis",-81.38117,24.61933,2.4,"Pomacanthus paru"
"obis",-82.8923,24.6707667,7.6,"Pomacanthus paru"
"obis",-82.94035,24.59869,13.3,"Pomacanthus paru"
"obis",-80.1010166,25.5659834,4.6,"Pomacanthus paru"
"obis",-80.197,25.344,3.2,"Pomacanthus paru"
"obis",-74.1927777,11.2958888,10.5,"Pomacanthus paru"
"obis",-83.03348,24.70197,25,"Pomacanthus paru"
"obis",-80.3607333,25.0535167,4.4,"Pomacanthus paru"
"obis",-80.37681,25.00889,6.4,"Pomacanthus paru"
"obis",-81.7654999,24.46935,13.9,"Pomacanthus paru"
"obis",-81.00797,24.65295,24.4,"Pomacanthus paru"
"obis",-80.5968333,24.85945,11.6,"Pomacanthus paru"
"obis",-80.45865,24.9546833,4.6,"Pomacanthus paru"
"obis",-81.864583,24.453033,15.2,"Pomacanthus paru"
"obis",-80.9617666,24.6738333,5.2,"Pomacanthus paru"
"obis",-82.94476,24.60485,15.2,"Pomacanthus paru"
"obis",-81.8376999,24.4646167,4.6,"Pomacanthus paru"
"obis",-83.016283,24.679183,21.8,"Pomacanthus paru"
"obis",-81.3940166,24.58415,9.5,"Pomacanthus paru"
"obis",-81.55867,24.52721,7.8,"Pomacanthus paru"
"obis",-80.1213,25.435683,8.2,"Pomacanthus paru"
"obis",-81.40778,24.54563,15.8,"Pomacanthus paru"
"obis",-80.1393666,25.3739667,7.6,"Pomacanthus paru"
"obis",-80.5866833,24.86575,9,"Pomacanthus paru"
"obis",-80.1547999,25.4568667,5.2,"Pomacanthus paru"
"obis",-80.13537,25.38145,11.6,"Pomacanthus paru"
"obis",-82.86158,24.71158,15.2,"Pomacanthus paru"
"obis",-80.3778832,25.0052833,18.6,"Pomacanthus paru"
"obis",-80.1632999,25.3037333,11.3,"Pomacanthus paru"
"obis",-80.1349332,25.4624,5.3,"Pomacanthus paru"
